Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
56,0.9999999990863001,0.0075646280347854795,1.335832913086319e-08,1.2658058546509345e-08,23.668145176363705,0.6928878271579743
57,0.999999999771575,0.007566876999230799,1.4646675041084636e-08,1.4814188081835256e-08,23.64780368314714,0.6967789622615366
58,0.9999999986294501,0.007576959984611251,1.694349137134561e-08,1.625044816980907e-08,23.68159552060869,0.6949688319598927
59,0.9999999968020502,0.007582558139065604,3.211601639756946e-08,3.1082279909117484e-08,23.65895085637195,0.6939520877950331
60,0.9999999956599253,0.007591722934300492,4.618814429165637e-08,4.4798075729735774e-08,23.631593425362816,0.6977637066560634
61,1.0000083918771343,0.007197836659469469,0.432256295212549,0.43576259123786754,23.631839813620523,0.6951751896914313
62,1.0,0.006546325483721888,1.0,1.0,23.689250867758478,0.6956209574727451
63,1.0,0.006576078413667793,1.0,1.0,23.676490512174304,0.6952890192761141
64,1.0,0.006532220159863641,1.0,1.0,23.597049522299976,0.6935744052073535
65,1.0,0.00663083599054974,1.0,1.0,23.698413286208382,0.6932237322190229
66,1.0,0.0064912831656144055,1.0,1.0,23.714566677028547,0.6963490725966061
67,1.0,0.006431729682459089,1.0,1.0,23.71711454486695,0.6958516301828273
68,1.0,0.006475813441803891,1.0,1.0,20.570526505039716,0.6633216846690458
69,1.0,0.0071362134460694416,1.0,1.0,23.695600035127022,0.6968049891556011
70,1.0,0.006572422957951259,1.0,1.0,23.675712815383605,0.6940227892118341
71,1.0,0.006487426660999567,1.0,1.0,23.725671316671946,0.6929922619987937
72,1.0,0.00644941350300155,1.0,1.0,23.77784890832265,0.702336819452398
73,1.0,0.006421529468438939,1.0,1.0,23.751480353646805,0.6962197197886074
74,1.0,0.006424209814139469,1.0,1.0,23.736425553366132,0.7009519882061902
75,1.0,0.006466335301583042,1.0,1.0,23.763389950408985,0.6991495419249815
76,1.0,0.006425361719071687,1.0,1.0,23.744398522321326,0.6949277457770179
77,1.0,0.006421814335811281,1.0,1.0,23.75937723822659,0.6962270296321196
78,1.0,0.006334914343353517,1.0,1.0,23.749352265166742,0.6983391254789689
79,1.0,0.006395464112904079,1.0,1.0,23.746018604656875,0.7020399634277119
80,1.0,0.006418560352399499,1.0,1.0,23.745037563251856,0.6980088059341206
81,1.0,0.006365591710332982,1.0,1.0,23.706454023054366,0.6952657722725588
82,1.0,0.006393403417380627,1.0,1.0,23.76869245691838,0.696984574654523
83,1.0,0.006368326997373276,1.0,1.0,23.771634232102432,0.6973808111863978
84,1.0,0.0064442141010554255,1.0,1.0,23.416142414393214,0.689333214970196
85,1.0,0.006456175188862992,1.0,1.0,23.782816251099774,0.6950203193636502
86,1.0,0.006327835444004057,1.0,1.0,23.788790621955663,0.7007946923901053
87,1.0,0.006507045627197998,1.0,1.0,23.775882602527805,0.6986995547659257
88,1.0,0.006322407350836399,1.0,1.0,23.790787082613114,0.697757549496258
89,1.0,0.006322506802480021,1.0,1.0,23.7663258526749,0.6945180343179141
90,1.0,0.0063756830597709035,1.0,1.0,23.787280621778212,0.7013396122175104
91,1.0,0.006290898390203536,1.0,1.0,23.79250645975116,0.6966386915655697
92,1.0,0.006287205648346397,1.0,1.0,23.805609687053067,0.7024251336209915
93,1.0,0.006293853492793922,1.0,1.0,23.804772817697696,0.7037405088368585
94,1.0,0.0062995141659846566,1.0,1.0,23.81499981366475,0.7043065502363093
95,1.0,0.006265107990203503,1.0,1.0,23.809966637626392,0.700197920518763
96,1.0,0.006304415150428425,1.0,1.0,23.171630043619192,0.6912787339266608
97,1.0,0.0063321887371604315,1.0,1.0,23.798090844480377,0.7002645257641288
98,1.0,0.0063138444605701696,1.0,1.0,23.754618051940042,0.6981429154732648
99,1.0,0.006245620160915716,1.0,1.0,23.81326591071722,0.7011769288427689
100,1.0,0.006248669611502015,1.0,1.0,23.767854843722688,0.7026294478248147
